"REF_DATE","GEO","DGUID","Class of electricity producer","Type of electricity generation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-04","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006341","4.3.12","0","","","","0"
"2022-04","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006383","4.3.13","267","","","","0"
"2022-04","Nova Scotia","2016A000212","Electricity producers, industries","Tidal power turbine","Megawatt hours","210","units","0","v1059484884","4.3.7","0","","","","0"
"2022-04","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","0","","","","0"
"2022-04","Nova Scotia","2016A000212","Electricity producers, industries","Solar","Megawatt hours","210","units","0","v1059484916","4.3.9","0","","","","0"
"2022-04","Nova Scotia","2016A000212","Electricity producers, industries","Other types of electricity generation","Megawatt hours","210","units","0","v1059484816","4.3.10","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","658776","","","","0"
"2022-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","132798","","","","0"
"2022-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","","..","","","0"
"2022-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","","..","","","0"
"2022-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484841","4.1.11","413703","","","","0"
"2022-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006339","4.1.12","400323","","","","0"
"2022-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006381","4.1.13","13380","","","","0"
"2022-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","112275","","","","0"
"2022-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v1059484914","4.1.9","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v1059484814","4.1.10","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","658365","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","132798","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","","..","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","","..","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484842","4.2.11","413292","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006340","4.2.12","400323","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006382","4.2.13","12969","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","112275","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Solar","Megawatt hours","210","units","0","v1059484915","4.2.9","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Other types of electricity generation","Megawatt hours","210","units","0","v1059484815","4.2.10","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","411","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","","..","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","","..","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484843","4.3.11","411","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006341","4.3.12","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006383","4.3.13","411","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, industries","Tidal power turbine","Megawatt hours","210","units","0","v1059484884","4.3.7","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, industries","Solar","Megawatt hours","210","units","0","v1059484916","4.3.9","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Electricity producers, industries","Other types of electricity generation","Megawatt hours","210","units","0","v1059484816","4.3.10","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","611797","","","","0"
"2022-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","29128","","","","0"
"2022-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","","..","","","0"
"2022-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","","..","","","0"
"2022-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484841","4.1.11","500199","","","","0"
"2022-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006339","4.1.12","482457","","","","0"
"2022-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006381","4.1.13","17742","","","","0"
"2022-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","82470","","","","0"
"2022-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v1059484914","4.1.9","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v1059484814","4.1.10","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","611422","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","29128","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","","..","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","","..","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484842","4.2.11","499824","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006340","4.2.12","482457","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006382","4.2.13","17367","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","82470","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Solar","Megawatt hours","210","units","0","v1059484915","4.2.9","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Other types of electricity generation","Megawatt hours","210","units","0","v1059484815","4.2.10","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","375","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","","..","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","","..","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484843","4.3.11","375","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006341","4.3.12","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006383","4.3.13","375","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, industries","Tidal power turbine","Megawatt hours","210","units","0","v1059484884","4.3.7","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, industries","Solar","Megawatt hours","210","units","0","v1059484916","4.3.9","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Electricity producers, industries","Other types of electricity generation","Megawatt hours","210","units","0","v1059484816","4.3.10","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","667861","","","","0"
"2022-07","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","26805","","","","0"
"2022-07","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","","..","","","0"
"2022-07","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","","..","","","0"
"2022-07","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484841","4.1.11","535813","","","","0"
"2022-07","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006339","4.1.12","516849","","","","0"
"2022-07","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006381","4.1.13","18964","","","","0"
"2022-07","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","105243","","","","0"
"2022-07","Nova Scotia","2016A000212","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v1059484914","4.1.9","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v1059484814","4.1.10","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","667448","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","26805","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","","..","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","","..","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484842","4.2.11","535400","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006340","4.2.12","516849","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006382","4.2.13","18551","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","105243","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, electric utilities","Solar","Megawatt hours","210","units","0","v1059484915","4.2.9","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, electric utilities","Other types of electricity generation","Megawatt hours","210","units","0","v1059484815","4.2.10","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","413","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","","..","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","","..","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484843","4.3.11","413","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006341","4.3.12","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006383","4.3.13","413","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, industries","Tidal power turbine","Megawatt hours","210","units","0","v1059484884","4.3.7","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, industries","Solar","Megawatt hours","210","units","0","v1059484916","4.3.9","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Electricity producers, industries","Other types of electricity generation","Megawatt hours","210","units","0","v1059484816","4.3.10","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","694314","","","","0"
"2022-08","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","9799","","","","0"
"2022-08","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","","..","","","0"
"2022-08","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","","..","","","0"
"2022-08","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484841","4.1.11","609537","","","","0"
"2022-08","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006339","4.1.12","593871","","","","0"
"2022-08","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006381","4.1.13","15666","","","","0"
"2022-08","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","74978","","","","0"
"2022-08","Nova Scotia","2016A000212","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v1059484914","4.1.9","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v1059484814","4.1.10","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","693945","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","9799","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","","..","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","","..","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484842","4.2.11","609168","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006340","4.2.12","593871","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006382","4.2.13","15297","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","74978","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, electric utilities","Solar","Megawatt hours","210","units","0","v1059484915","4.2.9","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, electric utilities","Other types of electricity generation","Megawatt hours","210","units","0","v1059484815","4.2.10","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","369","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","","..","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","","..","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484843","4.3.11","369","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006341","4.3.12","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006383","4.3.13","369","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, industries","Tidal power turbine","Megawatt hours","210","units","0","v1059484884","4.3.7","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, industries","Solar","Megawatt hours","210","units","0","v1059484916","4.3.9","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Electricity producers, industries","Other types of electricity generation","Megawatt hours","210","units","0","v1059484816","4.3.10","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","578522","","","","0"
"2022-09","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","14392","","","","0"
"2022-09","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","","..","","","0"
"2022-09","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","","..","","","0"
"2022-09","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484841","4.1.11","463280","","","","0"
"2022-09","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006339","4.1.12","460139","","","","0"
"2022-09","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006381","4.1.13","3141","","","","0"
"2022-09","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","100850","","","","0"
"2022-09","Nova Scotia","2016A000212","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v1059484914","4.1.9","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v1059484814","4.1.10","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","578346","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","14392","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","","..","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","","..","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484842","4.2.11","463104","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006340","4.2.12","460139","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006382","4.2.13","2965","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","100850","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, electric utilities","Solar","Megawatt hours","210","units","0","v1059484915","4.2.9","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, electric utilities","Other types of electricity generation","Megawatt hours","210","units","0","v1059484815","4.2.10","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","176","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","","..","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","","..","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484843","4.3.11","176","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006341","4.3.12","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006383","4.3.13","176","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, industries","Tidal power turbine","Megawatt hours","210","units","0","v1059484884","4.3.7","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, industries","Solar","Megawatt hours","210","units","0","v1059484916","4.3.9","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Electricity producers, industries","Other types of electricity generation","Megawatt hours","210","units","0","v1059484816","4.3.10","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","590762","","","","0"
"2022-10","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","35493","","","","0"
"2022-10","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","","..","","","0"
"2022-10","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","","..","","","0"
"2022-10","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484841","4.1.11","442304","","","","0"
"2022-10","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006339","4.1.12","441874","","","","0"
"2022-10","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006381","4.1.13","430","","","","0"
"2022-10","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","112965","","","","0"
"2022-10","Nova Scotia","2016A000212","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v1059484914","4.1.9","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v1059484814","4.1.10","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","590332","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","35493","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","","..","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","","..","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484842","4.2.11","441874","","","","0"
